ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
357,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
357,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
358,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
358,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
359,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
359,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
360,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
360,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
361,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
361,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
362,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
362,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
363,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
363,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
364,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
364,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
365,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
365,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
366,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
366,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
367,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
367,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
368,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
368,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
369,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
369,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
370,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
370,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
371,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
371,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
372,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
372,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
373,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
373,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
374,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
374,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
375,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
375,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
376,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
376,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
377,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
377,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
378,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
378,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
379,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
379,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
380,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
380,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
381,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
381,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
382,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
382,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
383,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
383,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
384,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
384,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
385,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
385,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
386,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
386,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
387,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
387,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
388,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
388,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
389,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
389,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
390,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
390,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
391,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
391,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
392,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
392,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
393,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
393,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
394,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
394,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::tanh_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
395,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
395,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
396,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
396,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
397,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
397,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
398,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
398,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
399,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
399,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
400,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
400,130263,pinn,127.0.0.1,ampere_sgemm_32x32_sliced1x4_nt,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
401,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
401,130263,pinn,127.0.0.1,ampere_sgemm_32x128_nn,2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_write.sum,sector,7
402,130263,pinn,127.0.0.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)",2022-Sep-16 13:48:36,1,7,Command line profiler metrics,lts__t_sectors_aperture_sysmem_op_read.sum,sector,0
